,Date,Close,Open,High,Low,PE,Ratio
8107,1992-03-25,407.519989,408.880005,409.869995,407.519989,19.28,25.16
8108,1992-03-26,407.859985,407.519989,409.440002,406.75,19.28,25.16
8109,1992-03-27,403.5,407.859985,407.859985,402.869995,19.28,25.16
8110,1992-03-30,403.0,403.5,404.299988,402.970001,19.28,25.16
8111,1992-03-31,403.690002,403.0,405.209991,402.220001,19.28,25.16
8112,1992-04-01,404.230011,403.670013,404.5,400.75,19.3,24.73
8113,1992-04-02,400.5,404.170013,404.630005,399.279999,19.3,24.73
8114,1992-04-03,401.549988,400.5,401.589996,398.209991,19.3,24.73
8115,1992-04-06,405.589996,401.540009,405.929993,401.519989,19.3,24.73
8116,1992-04-07,398.059998,405.589996,405.75,397.970001,19.3,24.73
8117,1992-04-08,394.5,398.049988,398.049988,392.410004,19.3,24.73
8118,1992-04-09,400.640015,394.5,401.040009,394.5,19.3,24.73
8119,1992-04-10,404.290009,400.589996,405.119995,400.589996,19.3,24.73
8120,1992-04-13,406.079987,404.279999,406.079987,403.899994,19.3,24.73
8121,1992-04-14,412.390015,406.079987,413.859985,406.079987,19.3,24.73
8122,1992-04-15,416.279999,412.390015,416.279999,412.390015,19.3,24.73
8123,1992-04-16,416.040009,416.279999,416.279999,413.399994,19.3,24.73
8124,1992-04-20,410.179993,416.049988,416.049988,407.929993,19.3,24.73
8125,1992-04-21,410.26001,410.160004,411.089996,408.200012,19.3,24.73
8126,1992-04-22,409.809998,410.26001,411.299988,409.230011,19.3,24.73
8127,1992-04-23,411.600006,409.809998,411.600006,406.859985,19.3,24.73
8128,1992-04-24,409.019989,411.600006,412.480011,408.73999,19.3,24.73
8129,1992-04-27,408.450012,409.029999,409.600006,407.640015,19.3,24.73
8130,1992-04-28,409.109985,408.450012,409.690002,406.329987,19.3,24.73
8131,1992-04-29,412.019989,409.109985,412.309998,409.109985,19.3,24.73
8132,1992-04-30,414.950012,412.019989,414.950012,412.019989,19.3,24.73
8133,1992-05-01,412.529999,414.950012,415.209991,409.869995,19.66,24.75
8134,1992-05-04,416.910004,412.540009,417.839996,412.540009,19.66,24.75
8135,1992-05-05,416.839996,416.910004,418.529999,415.769989,19.66,24.75
8136,1992-05-06,416.790009,416.839996,418.480011,416.399994,19.66,24.75
8137,1992-05-07,415.850006,416.790009,416.839996,415.380005,19.66,24.75
8138,1992-05-08,416.049988,415.869995,416.850006,414.410004,19.66,24.75
8139,1992-05-11,418.48999,416.049988,418.75,416.049988,19.66,24.75
8140,1992-05-12,416.290009,418.48999,418.679993,414.690002,19.66,24.75
8141,1992-05-13,416.450012,416.290009,417.040009,415.859985,19.66,24.75
8142,1992-05-14,413.140015,416.450012,416.519989,411.820007,19.66,24.75
8143,1992-05-15,410.089996,413.140015,413.140015,409.850006,19.66,24.75
8144,1992-05-18,412.809998,410.130005,413.339996,410.130005,19.66,24.75
8145,1992-05-19,416.369995,412.820007,416.51001,412.26001,19.66,24.75
8146,1992-05-20,415.390015,416.369995,416.829987,415.369995,19.66,24.75
8147,1992-05-21,412.600006,415.399994,415.410004,411.570007,19.66,24.75
8148,1992-05-22,414.019989,412.609985,414.820007,412.600006,19.66,24.75
8149,1992-05-26,411.410004,414.019989,414.019989,410.230011,19.66,24.75
8150,1992-05-27,412.170013,411.410004,412.679993,411.059998,19.66,24.75
8151,1992-05-28,416.73999,412.170013,416.769989,411.809998,19.66,24.75
8152,1992-05-29,415.350006,416.73999,418.359985,415.350006,19.66,24.75
8153,1992-06-01,417.299988,415.350006,417.299988,412.440002,19.31,23.95
8154,1992-06-02,413.5,417.299988,417.299988,413.5,19.31,23.95
8155,1992-06-03,414.589996,413.5,416.540009,413.040009,19.31,23.95
8156,1992-06-04,413.26001,414.600006,414.980011,412.970001,19.31,23.95
8157,1992-06-05,413.480011,413.26001,413.850006,410.970001,19.31,23.95
8158,1992-06-08,413.359985,413.480011,413.950012,412.029999,19.31,23.95
8159,1992-06-09,410.059998,413.399994,413.559998,409.299988,19.31,23.95
8160,1992-06-10,407.25,410.059998,410.100006,406.809998,19.31,23.95
8161,1992-06-11,409.049988,407.25,409.049988,406.109985,19.31,23.95
8162,1992-06-12,409.76001,409.079987,411.859985,409.079987,19.31,23.95
8163,1992-06-15,410.290009,409.76001,411.679993,408.130005,19.31,23.95
8164,1992-06-16,408.320007,410.290009,411.399994,408.320007,19.31,23.95
8165,1992-06-17,402.26001,408.329987,408.329987,401.980011,19.31,23.95
8166,1992-06-18,400.959991,402.26001,402.679993,400.51001,19.31,23.95
8167,1992-06-19,403.670013,400.959991,404.230011,400.959991,19.31,23.95
8168,1992-06-22,403.399994,403.640015,403.640015,399.920013,19.31,23.95
8169,1992-06-23,404.040009,403.399994,405.410004,403.399994,19.31,23.95
8170,1992-06-24,403.839996,404.049988,404.76001,403.26001,19.31,23.95
8171,1992-06-25,403.119995,403.829987,405.529999,402.01001,19.31,23.95
8172,1992-06-26,403.450012,403.119995,403.51001,401.940002,19.31,23.95
8173,1992-06-29,408.940002,403.470001,408.959991,403.470001,19.31,23.95
8174,1992-06-30,408.140015,408.940002,409.630005,407.850006,19.31,23.95
8175,1992-07-01,412.880005,408.200012,412.880005,408.200012,19.62,23.88
8176,1992-07-02,411.769989,412.880005,415.709991,410.070007,19.62,23.88
8177,1992-07-06,413.839996,411.769989,413.839996,410.459991,19.62,23.88
8178,1992-07-07,409.160004,413.829987,415.329987,408.579987,19.62,23.88
8179,1992-07-08,410.279999,409.149994,410.279999,407.200012,19.62,23.88
8180,1992-07-09,414.230011,410.279999,414.690002,410.26001,19.62,23.88
8181,1992-07-10,414.619995,414.230011,415.880005,413.339996,19.62,23.88
8182,1992-07-13,414.869995,414.619995,415.859985,413.929993,19.62,23.88
8183,1992-07-14,417.679993,414.859985,417.690002,414.329987,19.62,23.88
8184,1992-07-15,417.100006,417.679993,417.809998,416.290009,19.62,23.88
8185,1992-07-16,417.540009,417.040009,417.929993,414.790009,19.62,23.88
8186,1992-07-17,415.619995,417.540009,417.540009,412.959991,19.62,23.88
8187,1992-07-20,413.75,415.619995,415.619995,410.720001,19.62,23.88
8188,1992-07-21,413.76001,413.75,414.920013,413.100006,19.62,23.88
8189,1992-07-22,410.929993,413.73999,413.73999,409.950012,19.62,23.88
8190,1992-07-23,412.079987,410.929993,412.079987,409.809998,19.62,23.88
8191,1992-07-24,411.600006,412.070007,412.070007,409.929993,19.62,23.88
8192,1992-07-27,411.540009,411.600006,412.670013,411.269989,19.62,23.88
8193,1992-07-28,417.519989,411.549988,417.549988,411.549988,19.62,23.88
8194,1992-07-29,422.230011,417.519989,423.019989,417.519989,19.62,23.88
8195,1992-07-30,423.920013,422.200012,423.940002,421.570007,19.62,23.88
8196,1992-07-31,424.209991,423.920013,424.799988,422.459991,19.62,23.88
8197,1992-08-03,425.089996,424.190002,425.089996,422.839996,19.72,23.6
8198,1992-08-04,424.359985,425.089996,425.140015,423.100006,19.72,23.6
8199,1992-08-05,422.190002,424.350006,424.350006,421.920013,19.72,23.6
8200,1992-08-06,420.589996,422.190002,422.359985,420.26001,19.72,23.6
8201,1992-08-07,418.880005,420.589996,423.450012,418.51001,19.72,23.6
8202,1992-08-10,419.420013,418.869995,419.420013,417.040009,19.72,23.6
8203,1992-08-11,418.899994,419.450012,419.720001,416.529999,19.72,23.6
8204,1992-08-12,417.779999,418.890015,419.75,416.429993,19.72,23.6
8205,1992-08-13,417.730011,417.779999,419.880005,416.399994,19.72,23.6
8206,1992-08-14,419.910004,417.73999,420.399994,417.73999,19.72,23.6
8207,1992-08-17,420.73999,419.890015,421.890015,419.440002,19.72,23.6
8208,1992-08-18,421.339996,420.73999,421.399994,419.779999,19.72,23.6
8209,1992-08-19,418.190002,421.339996,421.619995,418.190002,19.72,23.6
8210,1992-08-20,418.26001,418.190002,418.850006,416.929993,19.72,23.6
8211,1992-08-21,414.850006,418.269989,420.350006,413.579987,19.72,23.6
8212,1992-08-24,410.720001,414.799988,414.799988,410.070007,19.72,23.6
8213,1992-08-25,411.609985,410.730011,411.640015,408.299988,19.72,23.6
8214,1992-08-26,413.51001,411.649994,413.609985,410.529999,19.72,23.6
8215,1992-08-27,413.529999,413.51001,415.829987,413.51001,19.72,23.6
8216,1992-08-28,414.839996,413.540009,414.950012,413.380005,19.72,23.6
8217,1992-08-31,414.029999,414.869995,415.290009,413.76001,19.72,23.6
8218,1992-09-01,416.070007,414.029999,416.070007,413.350006,19.71,23.2
8219,1992-09-02,417.980011,416.070007,418.279999,415.309998,19.71,23.2
8220,1992-09-03,417.980011,417.980011,420.309998,417.48999,19.71,23.2
8221,1992-09-04,417.079987,417.980011,418.619995,416.76001,19.71,23.2
8222,1992-09-08,414.440002,417.079987,417.179993,414.299988,19.71,23.2
8223,1992-09-09,416.359985,414.440002,416.440002,414.440002,19.71,23.2
8224,1992-09-10,419.950012,416.339996,420.519989,416.339996,19.71,23.2
8225,1992-09-11,419.579987,419.950012,420.579987,419.130005,19.71,23.2
8226,1992-09-14,425.269989,419.649994,425.269989,419.649994,19.71,23.2
8227,1992-09-15,419.769989,425.220001,425.220001,419.540009,19.71,23.2
8228,1992-09-16,419.920013,419.709991,422.440002,417.769989,19.71,23.2
8229,1992-09-17,419.929993,419.920013,421.429993,419.619995,19.71,23.2
8230,1992-09-18,422.929993,419.920013,422.929993,419.920013,19.71,23.2
8231,1992-09-21,422.140015,422.899994,422.899994,421.179993,19.71,23.2
8232,1992-09-22,417.140015,422.140015,422.140015,417.130005,19.71,23.2
8233,1992-09-23,417.440002,417.140015,417.880005,416.0,19.71,23.2
8234,1992-09-24,418.470001,417.459991,419.01001,417.459991,19.71,23.2
8235,1992-09-25,414.350006,418.470001,418.630005,412.709991,19.71,23.2
8236,1992-09-28,416.619995,414.350006,416.619995,413.0,19.71,23.2
8237,1992-09-29,416.799988,416.619995,417.380005,415.339996,19.71,23.2
8238,1992-09-30,417.799988,416.790009,418.579987,416.670013,19.71,23.2
8239,1992-10-01,416.290009,417.799988,418.670013,415.459991,19.37,22.43
8240,1992-10-02,410.470001,416.290009,416.350006,410.450012,19.37,22.43
8241,1992-10-05,407.570007,410.470001,410.470001,396.799988,19.37,22.43
8242,1992-10-06,407.179993,407.570007,408.559998,404.839996,19.37,22.43
8243,1992-10-07,404.25,407.170013,408.600006,403.910004,19.37,22.43
8244,1992-10-08,407.75,404.290009,408.040009,404.290009,19.37,22.43
8245,1992-10-09,402.660004,407.75,407.75,402.420013,19.37,22.43
8246,1992-10-12,407.440002,402.660004,407.440002,402.660004,19.37,22.43
8247,1992-10-13,409.299988,407.440002,410.640015,406.829987,19.37,22.43
8248,1992-10-14,409.369995,409.299988,411.519989,407.859985,19.37,22.43
8249,1992-10-15,409.600006,409.339996,411.029999,407.920013,19.37,22.43
8250,1992-10-16,411.730011,409.600006,411.730011,407.429993,19.37,22.43
8251,1992-10-19,414.980011,411.730011,414.980011,410.660004,19.37,22.43
8252,1992-10-20,415.480011,414.980011,417.980011,414.48999,19.37,22.43
8253,1992-10-21,415.670013,415.529999,416.149994,414.540009,19.37,22.43
8254,1992-10-22,414.899994,415.670013,416.809998,413.100006,19.37,22.43
8255,1992-10-23,414.100006,414.899994,416.230011,413.679993,19.37,22.43
8256,1992-10-26,418.160004,414.089996,418.170013,413.709991,19.37,22.43
8257,1992-10-27,418.48999,418.179993,419.200012,416.970001,19.37,22.43
8258,1992-10-28,420.130005,418.48999,420.130005,417.559998,19.37,22.43
8259,1992-10-29,420.859985,420.149994,421.160004,419.829987,19.37,22.43
8260,1992-10-30,418.679993,420.859985,421.130005,418.540009,19.37,22.43
8261,1992-11-02,422.75,418.660004,422.75,418.119995,19.83,22.56
8262,1992-11-03,419.920013,422.75,422.809998,418.589996,19.83,22.56
8263,1992-11-04,417.109985,419.910004,421.070007,416.609985,19.83,22.56
8264,1992-11-05,418.339996,417.079987,418.399994,415.579987,19.83,22.56
8265,1992-11-06,417.579987,418.350006,418.350006,417.01001,19.83,22.56
8266,1992-11-09,418.589996,417.579987,420.130005,416.790009,19.83,22.56
8267,1992-11-10,418.619995,418.589996,419.709991,417.980011,19.83,22.56
8268,1992-11-11,422.200012,418.619995,422.329987,418.399994,19.83,22.56
8269,1992-11-12,422.869995,422.200012,423.100006,421.700012,19.83,22.56
8270,1992-11-13,422.429993,422.890015,422.910004,421.040009,19.83,22.56
8271,1992-11-16,420.679993,422.440002,422.440002,420.350006,19.83,22.56
8272,1992-11-17,419.269989,420.630005,420.970001,418.309998,19.83,22.56
8273,1992-11-18,422.850006,419.269989,423.48999,419.23999,19.83,22.56
8274,1992-11-19,423.609985,422.859985,423.609985,422.5,19.83,22.56
8275,1992-11-20,426.649994,423.609985,426.980011,423.609985,19.83,22.56
8276,1992-11-23,425.119995,426.649994,426.649994,424.950012,19.83,22.56
8277,1992-11-24,427.589996,425.140015,429.309998,424.829987,19.83,22.56
8278,1992-11-25,429.190002,427.589996,429.410004,427.579987,19.83,22.56
8279,1992-11-27,430.160004,429.190002,431.929993,429.170013,19.83,22.56
8280,1992-11-30,431.350006,430.190002,431.529999,429.359985,19.83,22.56
8281,1992-12-01,430.779999,431.350006,431.470001,429.200012,20.45,22.82
8282,1992-12-02,429.890015,430.779999,430.869995,428.609985,20.45,22.82
8283,1992-12-03,429.910004,429.980011,430.98999,428.799988,20.45,22.82
8284,1992-12-04,432.059998,429.929993,432.890015,429.73999,20.45,22.82
8285,1992-12-07,435.309998,432.059998,435.309998,432.059998,20.45,22.82
8286,1992-12-08,436.98999,435.309998,436.98999,434.679993,20.45,22.82
8287,1992-12-09,435.649994,436.98999,436.98999,433.980011,20.45,22.82
8288,1992-12-10,434.640015,435.660004,435.660004,432.649994,20.45,22.82
8289,1992-12-11,433.730011,434.640015,434.640015,433.339996,20.45,22.82
8290,1992-12-14,432.839996,433.730011,435.26001,432.829987,20.45,22.82
8291,1992-12-15,432.570007,432.820007,433.660004,431.920013,20.45,22.82
8292,1992-12-16,431.519989,432.579987,434.220001,430.880005,20.45,22.82
8293,1992-12-17,435.429993,431.519989,435.440002,431.459991,20.45,22.82
8294,1992-12-18,441.279999,435.459991,441.290009,435.459991,20.45,22.82
8295,1992-12-21,440.700012,441.26001,441.26001,439.649994,20.45,22.82
8296,1992-12-22,440.309998,440.700012,441.640015,438.25,20.45,22.82
8297,1992-12-23,439.029999,440.290009,441.109985,439.029999,20.45,22.82
8298,1992-12-24,439.769989,439.029999,439.809998,439.029999,20.45,22.82
8299,1992-12-28,439.149994,439.769989,439.769989,437.26001,20.45,22.82
8300,1992-12-29,437.980011,439.149994,442.649994,437.600006,20.45,22.82
8301,1992-12-30,438.820007,437.980011,439.369995,437.119995,20.45,22.82
8302,1992-12-31,435.709991,438.820007,439.589996,435.709991,20.45,22.82
8303,1993-01-04,435.380005,435.700012,437.320007,434.480011,20.32,22.5
8304,1993-01-05,434.339996,435.380005,435.399994,433.549988,20.32,22.5
8305,1993-01-06,434.519989,434.339996,435.170013,432.519989,20.32,22.5
8306,1993-01-07,430.730011,434.519989,435.459991,429.76001,20.32,22.5
8307,1993-01-08,429.049988,430.730011,430.730011,426.880005,20.32,22.5
8308,1993-01-11,430.950012,429.040009,431.040009,429.01001,20.32,22.5
8309,1993-01-12,431.040009,430.950012,431.390015,428.190002,20.32,22.5
8310,1993-01-13,433.029999,431.029999,433.440002,429.98999,20.32,22.5
8311,1993-01-14,435.940002,433.079987,435.959991,433.079987,20.32,22.5
8312,1993-01-15,437.149994,435.869995,439.48999,435.839996,20.32,22.5
8313,1993-01-18,436.839996,437.130005,437.130005,435.920013,20.32,22.5
8314,1993-01-19,435.130005,436.839996,437.700012,434.589996,20.32,22.5
8315,1993-01-20,433.369995,435.140015,436.230011,433.369995,20.32,22.5
8316,1993-01-21,435.48999,433.369995,435.75,432.480011,20.32,22.5
8317,1993-01-22,436.109985,435.48999,437.809998,435.48999,20.32,22.5
8318,1993-01-25,440.01001,436.109985,440.529999,436.109985,20.32,22.5
8319,1993-01-26,439.950012,440.049988,442.660004,439.540009,20.32,22.5
8320,1993-01-27,438.109985,439.950012,440.040009,436.820007,20.32,22.5
8321,1993-01-28,438.660004,438.130005,439.140015,437.299988,20.32,22.5
8322,1993-01-29,438.779999,438.670013,438.929993,436.910004,20.32,22.5
8323,1993-02-01,442.519989,438.779999,442.519989,438.779999,20.54,22.55
8324,1993-02-02,442.549988,442.519989,442.869995,440.76001,20.54,22.55
8325,1993-02-03,447.200012,442.559998,447.350006,442.559998,20.54,22.55
8326,1993-02-04,449.559998,447.200012,449.859985,447.200012,20.54,22.55
8327,1993-02-05,448.929993,449.559998,449.559998,446.950012,20.54,22.55
8328,1993-02-08,447.850006,448.940002,450.040009,447.700012,20.54,22.55
8329,1993-02-09,445.329987,448.040009,448.040009,444.519989,20.54,22.55
8330,1993-02-10,446.230011,445.329987,446.369995,444.23999,20.54,22.55
8331,1993-02-11,447.660004,446.209991,449.359985,446.209991,20.54,22.55
8332,1993-02-12,444.579987,447.660004,447.700012,444.579987,20.54,22.55
8333,1993-02-16,433.910004,444.529999,444.529999,433.470001,20.54,22.55
8334,1993-02-17,433.299988,433.929993,433.970001,430.920013,20.54,22.55
8335,1993-02-18,431.899994,433.299988,437.790009,428.25,20.54,22.55
8336,1993-02-19,434.220001,431.929993,434.26001,431.679993,20.54,22.55
8337,1993-02-22,435.23999,434.209991,436.48999,433.529999,20.54,22.55
8338,1993-02-23,434.799988,435.339996,436.839996,432.410004,20.54,22.55
8339,1993-02-24,440.869995,434.76001,440.869995,434.679993,20.54,22.55
8340,1993-02-25,442.339996,440.700012,442.339996,439.670013,20.54,22.55
8341,1993-02-26,443.380005,442.339996,443.769989,440.980011,20.54,22.55
8342,1993-03-01,442.01001,443.380005,444.179993,441.339996,20.85,22.69
8343,1993-03-02,447.899994,442.0,447.910004,441.070007,20.85,22.69
8344,1993-03-03,449.26001,447.899994,450.0,447.730011,20.85,22.69
8345,1993-03-04,447.339996,449.26001,449.519989,446.720001,20.85,22.69
8346,1993-03-05,446.109985,447.339996,449.589996,445.559998,20.85,22.69
8347,1993-03-08,454.709991,446.119995,454.709991,446.119995,20.85,22.69
8348,1993-03-09,454.399994,454.670013,455.519989,453.679993,20.85,22.69
8349,1993-03-10,456.329987,454.399994,456.339996,452.700012,20.85,22.69
8350,1993-03-11,453.720001,456.350006,456.76001,453.480011,20.85,22.69
8351,1993-03-12,449.829987,453.700012,453.700012,447.040009,20.85,22.69
8352,1993-03-15,451.429993,449.829987,451.429993,449.399994,20.85,22.69
8353,1993-03-16,451.369995,451.429993,452.359985,451.01001,20.85,22.69
8354,1993-03-17,448.309998,451.359985,451.359985,447.98999,20.85,22.69
8355,1993-03-18,451.890015,448.359985,452.390015,448.359985,20.85,22.69
8356,1993-03-19,450.179993,451.899994,453.320007,449.910004,20.85,22.69
8357,1993-03-22,448.880005,450.170013,450.170013,446.079987,20.85,22.69
8358,1993-03-23,448.76001,448.880005,449.799988,448.299988,20.85,22.69
8359,1993-03-24,448.070007,448.709991,450.899994,446.100006,20.85,22.69
8360,1993-03-25,450.880005,448.089996,451.75,447.929993,20.85,22.69
8361,1993-03-26,447.779999,450.910004,452.089996,447.690002,20.85,22.69
8362,1993-03-29,450.769989,447.76001,452.809998,447.75,20.85,22.69
8363,1993-03-30,451.970001,450.790009,452.059998,449.630005,20.85,22.69
8364,1993-03-31,451.670013,451.970001,454.880005,451.670013,20.85,22.69
8365,1993-04-01,450.299988,451.670013,452.630005,449.600006,20.46,22.53
8366,1993-04-02,441.390015,450.279999,450.279999,440.709991,20.46,22.53
8367,1993-04-05,442.290009,441.420013,442.429993,440.529999,20.46,22.53
8368,1993-04-06,441.160004,442.290009,443.380005,439.480011,20.46,22.53
8369,1993-04-07,442.730011,441.160004,442.730011,440.5,20.46,22.53
8370,1993-04-08,441.839996,442.709991,443.769989,440.019989,20.46,22.53
8371,1993-04-12,448.369995,441.839996,448.369995,441.839996,20.46,22.53
8372,1993-04-13,449.220001,448.410004,450.399994,447.660004,20.46,22.53
8373,1993-04-14,448.660004,449.220001,450.0,448.019989,20.46,22.53
8374,1993-04-15,448.399994,448.600006,449.109985,446.390015,20.46,22.53
8375,1993-04-16,448.940002,448.410004,449.390015,447.670013,20.46,22.53
8376,1993-04-19,447.459991,448.940002,449.140015,445.850006,20.46,22.53
8377,1993-04-20,445.100006,447.459991,447.459991,441.809998,20.46,22.53
8378,1993-04-21,443.630005,445.089996,445.769989,443.079987,20.46,22.53
8379,1993-04-22,439.459991,443.549988,445.730011,439.459991,20.46,22.53
8380,1993-04-23,437.029999,439.48999,439.48999,436.820007,20.46,22.53
8381,1993-04-26,433.540009,437.029999,438.350006,432.299988,20.46,22.53
8382,1993-04-27,438.01001,433.519989,438.019989,433.140015,20.46,22.53
8383,1993-04-28,438.019989,438.01001,438.799988,436.679993,20.46,22.53
8384,1993-04-29,438.890015,438.019989,438.959991,435.589996,20.46,22.53
8385,1993-04-30,440.190002,438.890015,442.290009,438.890015,20.46,22.53
8386,1993-05-03,442.459991,440.190002,442.589996,438.25,20.52,22.83
8387,1993-05-04,444.049988,442.579987,445.190002,442.450012,20.52,22.83
8388,1993-05-05,444.519989,443.980011,446.089996,443.76001,20.52,22.83
8389,1993-05-06,443.26001,444.600006,444.809998,442.899994,20.52,22.83
8390,1993-05-07,442.309998,443.279999,443.700012,441.690002,20.52,22.83
8391,1993-05-10,442.799988,442.339996,445.420013,442.049988,20.52,22.83
8392,1993-05-11,444.359985,442.799988,444.570007,441.519989,20.52,22.83
8393,1993-05-12,444.799988,444.320007,445.160004,442.869995,20.52,22.83
8394,1993-05-13,439.230011,444.75,444.75,439.230011,20.52,22.83
8395,1993-05-14,439.559998,439.220001,439.820007,438.100006,20.52,22.83
8396,1993-05-17,440.369995,439.559998,440.380005,437.829987,20.52,22.83
8397,1993-05-18,440.320007,440.390015,441.26001,437.950012,20.52,22.83
8398,1993-05-19,447.570007,440.320007,447.859985,436.859985,20.52,22.83
8399,1993-05-20,450.589996,447.570007,450.589996,447.359985,20.52,22.83
8400,1993-05-21,445.839996,450.589996,450.589996,444.890015,20.52,22.83
8401,1993-05-24,448.0,445.839996,448.440002,445.26001,20.52,22.83
8402,1993-05-25,448.850006,448.0,449.040009,447.700012,20.52,22.83
8403,1993-05-26,453.440002,448.850006,453.51001,448.820007,20.52,22.83
8404,1993-05-27,452.410004,453.440002,454.549988,451.140015,20.52,22.83
8405,1993-05-28,450.190002,452.410004,452.410004,447.670013,20.52,22.83
8406,1993-06-01,453.829987,450.230011,455.630005,450.230011,20.61,23.18
8407,1993-06-02,453.850006,453.829987,454.529999,452.679993,20.61,23.18
8408,1993-06-03,452.48999,453.839996,453.850006,451.119995,20.61,23.18
8409,1993-06-04,450.059998,452.429993,452.429993,448.920013,20.61,23.18
8410,1993-06-07,447.690002,450.070007,450.75,447.320007,20.61,23.18
8411,1993-06-08,444.709991,447.649994,447.649994,444.309998,20.61,23.18
8412,1993-06-09,445.779999,444.709991,447.390015,444.660004,20.61,23.18
8413,1993-06-10,445.380005,445.779999,446.220001,444.089996,20.61,23.18
8414,1993-06-11,447.26001,445.380005,448.190002,445.380005,20.61,23.18
8415,1993-06-14,447.709991,447.26001,448.640015,447.230011,20.61,23.18
8416,1993-06-15,446.269989,447.730011,448.279999,446.179993,20.61,23.18
8417,1993-06-16,447.429993,446.269989,447.429993,443.609985,20.61,23.18
8418,1993-06-17,448.540009,447.429993,448.980011,446.910004,20.61,23.18
8419,1993-06-18,443.679993,448.540009,448.589996,443.679993,20.61,23.18
8420,1993-06-21,446.220001,443.679993,446.220001,443.679993,20.61,23.18
8421,1993-06-22,445.929993,446.25,446.290009,444.940002,20.61,23.18
8422,1993-06-23,443.190002,445.959991,445.959991,443.190002,20.61,23.18
8423,1993-06-24,446.619995,443.040009,447.209991,442.5,20.61,23.18
8424,1993-06-25,447.600006,446.619995,448.640015,446.619995,20.61,23.18
8425,1993-06-28,451.850006,447.600006,451.899994,447.600006,20.61,23.18
8426,1993-06-29,450.690002,451.890015,451.899994,449.670013,20.61,23.18
8427,1993-06-30,450.529999,450.690002,451.470001,450.149994,20.61,23.18
8428,1993-07-01,449.019989,450.540009,451.149994,448.709991,20.56,22.72
8429,1993-07-02,445.839996,449.019989,449.019989,445.200012,20.56,22.72
8430,1993-07-06,441.429993,445.859985,446.869995,441.420013,20.56,22.72
8431,1993-07-07,442.829987,441.399994,443.630005,441.399994,20.56,22.72
8432,1993-07-08,448.640015,442.839996,448.640015,442.839996,20.56,22.72
8433,1993-07-09,448.109985,448.640015,448.940002,446.73999,20.56,22.72
8434,1993-07-12,448.980011,448.130005,449.109985,447.709991,20.56,22.72
8435,1993-07-13,448.089996,449.0,450.700012,448.070007,20.56,22.72
8436,1993-07-14,450.079987,448.079987,451.119995,448.079987,20.56,22.72
8437,1993-07-15,449.220001,450.089996,450.119995,447.26001,20.56,22.72
8438,1993-07-16,445.75,449.070007,449.079987,445.660004,20.56,22.72
8439,1993-07-19,446.029999,445.75,446.779999,444.829987,20.56,22.72
8440,1993-07-20,447.309998,446.029999,447.630005,443.709991,20.56,22.72
8441,1993-07-21,447.179993,447.279999,447.5,445.839996,20.56,22.72
8442,1993-07-22,444.51001,447.179993,447.230011,443.720001,20.56,22.72
8443,1993-07-23,447.100006,444.540009,447.100006,444.540009,20.56,22.72
8444,1993-07-26,449.089996,447.059998,449.5,447.040009,20.56,22.72
8445,1993-07-27,448.23999,449.0,449.440002,446.76001,20.56,22.72
8446,1993-07-28,447.190002,448.25,448.609985,446.589996,20.56,22.72
8447,1993-07-29,450.23999,447.190002,450.769989,447.190002,20.56,22.72
8448,1993-07-30,448.130005,450.190002,450.220001,446.980011,20.56,22.72
8449,1993-08-02,450.149994,448.130005,450.149994,448.029999,20.81,22.65
8450,1993-08-03,449.269989,450.149994,450.429993,447.589996,20.81,22.65
8451,1993-08-04,448.540009,449.269989,449.720001,447.929993,20.81,22.65
8452,1993-08-05,448.130005,448.549988,449.609985,446.940002,20.81,22.65
8453,1993-08-06,448.679993,448.130005,449.26001,447.869995,20.81,22.65
8454,1993-08-09,450.720001,448.679993,451.51001,448.309998,20.81,22.65
8455,1993-08-10,449.450012,450.709991,450.709991,449.100006,20.81,22.65
8456,1993-08-11,450.459991,449.600006,451.0,449.600006,20.81,22.65
8457,1993-08-12,448.959991,450.470001,451.630005,447.529999,20.81,22.65
8458,1993-08-13,450.140015,448.970001,450.25,448.970001,20.81,22.65
8459,1993-08-16,452.380005,450.25,453.410004,450.25,20.81,22.65
8460,1993-08-17,453.130005,452.380005,453.700012,451.959991,20.81,22.65
8461,1993-08-18,456.040009,453.209991,456.98999,453.209991,20.81,22.65
8462,1993-08-19,456.429993,456.01001,456.76001,455.200012,20.81,22.65
8463,1993-08-20,456.160004,456.51001,456.679993,454.600006,20.81,22.65
8464,1993-08-23,455.230011,456.119995,456.119995,454.290009,20.81,22.65
8465,1993-08-24,459.769989,455.230011,459.769989,455.040009,20.81,22.65
8466,1993-08-25,460.130005,459.75,462.040009,459.299988,20.81,22.65
8467,1993-08-26,461.040009,460.040009,462.869995,458.820007,20.81,22.65
8468,1993-08-27,460.540009,461.049988,461.049988,459.190002,20.81,22.65
8469,1993-08-30,461.899994,460.540009,462.579987,460.279999,20.81,22.65
8470,1993-08-31,463.559998,461.899994,463.559998,461.290009,20.81,22.65
8471,1993-09-01,463.149994,463.549988,463.799988,461.769989,20.99,22.5
8472,1993-09-02,461.299988,463.130005,463.540009,461.070007,20.99,22.5
8473,1993-09-03,461.339996,461.299988,462.049988,459.910004,20.99,22.5
8474,1993-09-07,458.519989,461.339996,462.070007,457.950012,20.99,22.5
8475,1993-09-08,456.649994,458.519989,458.529999,453.75,20.99,22.5
